oIWsFtyQf_zrDJL62BtL_qPffAb8	10	0	0
oIWsFt470KWQtRSnkwpCDDcZKQaE	10	0	0
oIWsFt_npMh1_rw2yRY1fMPHu-3w	16	0	0
oIWsFt89VtU6QN-GG-UAuy3St4HI	11	0	0
oIWsFtyLqFNzR_Ccib4hzdBI2Zcs	12	0	0
oIWsFt4UWfTgO4JN5-tR6pyI5Xzs	4	0	0
oIWsFt2YxixHrK-ACz_qpPtvwLbE	17	0	1
oIWsFt656-Wss1sbUHuf_u9PEPCY	11	0	0
oIWsFt6VYhpVVnsdUfmW-f43RCc0	6	0	0
oIWsFt7fJeSPAWcJdzUBMtcszcis	11	0	0
oIWsFt28V_gHv99yJeJViYZCaVEk	1	0	0
oIWsFt2S_EXc8HYfmISeybh6tesQ	16	0	0
oIWsFt4KLugZYP45ldpByCRzx8_E	12	0	0
oIWsFtzzmpvOiRNusEAikyTbFKiA	2	0	0
oIWsFt6J9rAvL4aZe1CEkaQQAk3Y	16	0	0
oIWsFt_yiiMWyUtrihxNBZz1KmVw	11	0	0
oIWsFt83esKOsAiifAyv9DBc9MIY	10	0	0
oIWsFt2M9VA_FD_CB_1EGWRtOOlo	16	0	0
oIWsFt6c0unYkjaMKA7dIk6G_Kqo	16	0	0
oIWsFt847CW2clRegZqFqMPIevKk	15	0	0
oIWsFt9a9M3Yjln2EDt9lfrmdivQ	7	3	0
oIWsFt1cYEydveRukAO_CZ73b1Jg	8	0	0
oIWsFt3QENPwEYOaNUnfgNgoc3R4	16	0	0
oIWsFt7w43BPdZ92g2wMkmsgp_D8	8	0	0
oIWsFt-3yvIXbcGy004d4utMwu6g	11	0	0
oIWsFt4uE7MqDrTWNcIk8dTQj2Jg	11	0	0
oIWsFt24r45_T5Q_4XY24wqbfgZE	8	0	0
oIWsFt-AyPj74F_Qcw77FghrXMtk	16	0	0
oIWsFtw-Q2OmGsXSjf46mB6MT6QE	4	0	0
oIWsFt3_7YO40BaiupAQZMOeevSQ	14	0	0
oIWsFtzCiurKJgKqvsWLr24syV7I	13	0	13
oIWsFty7K05GvyGc2WQVu5k_yIGQ	15	0	2
oIWsFt7V8UAc-HHl_tmpzgQ3LAGY	9	0	0
oIWsFtwso-_LXdt4-_ScHSh6XqzU	8	0	8
oIWsFtxvgq0BUhoAxLinjZZ6tsQg	7	0	0
oIWsFt8yBCHj7vURlww7D6b6LfnA	6	0	0
oIWsFt82OVu-bOqda-g2javyqxQw	8	0	0
oIWsFt6VcY1FNR5wIUm23DkB4b0Y	12	0	0
oIWsFt07WDWiWwsv2ONhHmts1Sac	10	0	0
oIWsFtwNFBpADnXHHlnr0J8oktEA	7	0	0
oIWsFtxBjDpUL6TWRt2UtpxSoTRA	18	0	0
oIWsFt37tPel7J5KmPrx-X3d931U	25	0	0
oIWsFtyfKewrtLXWmLwt3zDWBG9M	12	0	0
oIWsFt5L619sll4h1KXxFKbFR5hQ	17	0	0
oIWsFt6XH6BH7EXIWl-DGvB4KF38	8	0	0
oIWsFt7qn3yeURLe91nmSpJyAvG0	9	5	0
oIWsFtzHiBBeOxIaE_HMhN6Xevrs	12	0	0
oIWsFt8ZMm-lgZI0ZpE-Rl6c7e1g	5	0	0
oIWsFt7aN8dcqwAihCqBJBa1e1h8	4	0	3
oIWsFtzGTXZxadP6WC2apjTcC5Po	8	0	0
oIWsFtyBuyxnTNUmceBCpg7tEkQI	11	0	0
oIWsFt_vGk0br8e1koXFcLYs6NO8	9	2	0
oIWsFt7rQHlb1qELYVWKQ_s4BUUM	10	0	0
oIWsFt_4DO_goNNUtNn6ZZg9zi9U	5	0	0
oIWsFt4GDX9nJRk-HUCFpESrd0sI	16	0	15
oIWsFt0n3_5sg_0b0uSySFujp-jY	7	0	0
oIWsFt3JBGRF16Naj_TfVlnl9RMs	12	0	0
oIWsFt7USynxbySg8n-6TJam51NU	16	0	0
oIWsFtyDLUDpV4XEqvXX88lFfJ54	12	0	1
oIWsFtwQxowIUGSEELewUUJSb-KI	5	0	0
oIWsFt6Oa9McNstthhHeYTnV1DIQ	17	0	0
oIWsFt-CqSTiYq_QZt8ti19XKtcw	14	0	0
oIWsFt8ATBMEd4MDrmDFa3RZlkqY	16	0	0
oIWsFt8GSAs4PxYOabu7NypWtigs	10	0	0
oIWsFt77yCu110Zs1_9Q_kQUHMaM	16	0	0
oIWsFt9G_MbVDTzYbCk9BzC2WdpI	12	0	0
oIWsFt4GCIks3knYPeoszJMSOXsI	16	0	0
oIWsFt3NSk2cWQR9x_7QC-tDem0Y	24	0	0
oIWsFt2947jr7GbeiGwbiuNPupbY	8	0	0
oIWsFt0o8ZxNKmm-ThcBJEdWKVwg	13	0	0
oIWsFt62e_yj3Kli0tburmAYoN44	10	0	0
oIWsFtxZIu_Ak9fWfwOFJIMfXqbs	6	0	5
oIWsFtyxpD9PR-igyZsRpJz-Ex7I	12	0	0
oIWsFt9wlFCH1FK75z9PuLDfIDIo	10	1	1
oIWsFt43YxKeVx1R4CVrK6sABKMk	10	0	0
oIWsFty9T0O0scjpDJwEhWjZaH3U	9	0	0
oIWsFt2Eev0n4VYpfWGh5SHDdlU4	8	0	0
oIWsFtw-yeQnkOARuLNHolUgReMY	14	0	0
oIWsFtzpf8qb0fceRcYLA8KA1a-Y	5	0	0
oIWsFt6mGh84y-MLr2xM17yPSJNk	7	0	0
oIWsFt2WlHmlFrVrBnqGkC8tbnb4	10	0	0
oIWsFt7l-M0V36MDw3Y7-B_yzcX8	8	0	0
oIWsFt_frbAAAM4hB8YnY1AT77rQ	10	0	0
oIWsFtwO1LDHt_yCvZemUZGrk9NA	16	0	0
oIWsFt0Wdyg77vZQd0kZPLcrKaF0	12	0	0
oIWsFt1f0-wvW1YEQaUt0Mtnz32k	8	0	0
oIWsFt6zv3PbMU-o34tU4FKLOZMk	5	0	0
oIWsFtyoe5Kn_PttO9YUjyWN4Ahc	8	0	0
oIWsFtwNYIuQmwsM0zthlgI5DGKM	11	0	0
oIWsFt0YAvtMfzpXELBH0wE1fzrA	8	0	0
oIWsFt7zTQaKekvJs5T7_OMvHlVc	14	0	0
oIWsFt-OwUOtN7N2ZJOIZsRnhLwU	4	1	1
oIWsFt72Z32bza1FEx7BMCEpWGZ8	10	0	0
oIWsFt4Ww10pIlc6XAHooyQwGzYY	2	0	0
oIWsFt0YTVtp3KFsWkoRc7ub5Vo4	15	0	15
oIWsFt2Hnn0uuWhJsA6c-dMgmL6o	21	0	0
oIWsFt7fIyXXmT2maP7WNj2W3lb8	7	0	0
oIWsFt6kotkLx3-apam4rTFyviO4	1	0	1
oIWsFt5sk7EXvpcBWyY8dggPtsfE	8	0	0
oIWsFt7KwrVuIw-k1HZ-v_p9WaU4	16	0	0
oIWsFty-bZiOdyTog8ejhShQ4Rc4	12	0	12
oIWsFtzFrB4N_FWzv16vSEzGHCxY	10	0	0
oIWsFt9p89LFBOnYzMn0_E5VN_KY	4	0	0
oIWsFt8qt_YdYsBIgPfIfPVI68Ds	9	0	1
oIWsFt_1ym1xtG1rv1dUjPtIgO5o	16	0	0
oIWsFt9_pH6Yweosx3CjjY5j0kCU	1	0	1
oIWsFt_ldh9SQ4Eq31SMH3gMzh6E	13	0	0
oIWsFt6zN8byHicP8Z70QSr0tgy8	16	0	0
oIWsFtwYrpdVx_9iLIxplJSyd5dQ	6	1	0
oIWsFt8xfXXaMFtV3aOmDJAPrzMU	16	0	1
